entry_date,account_id,description,debit,credit
2023-01-07,2446,Ecriture automatique 520,0,646.24
2023-07-08,4043,Ecriture automatique 521,0,112.39
2023-02-07,4181,Ecriture automatique 522,0,373.91
2023-10-21,296,Ecriture automatique 523,0,381.48
2023-01-21,4855,Ecriture automatique 524,789.82,0
2023-06-15,3699,Ecriture automatique 525,0,921.64
2023-12-07,3628,Ecriture automatique 526,394.7,0
2023-12-02,2316,Ecriture automatique 527,0,504.53
2023-01-13,4601,Ecriture automatique 528,0,990.19
2023-11-21,4689,Ecriture automatique 529,0,630.13
2023-01-21,3570,Ecriture automatique 530,0,917.45
2023-06-27,616,Ecriture automatique 531,0,257.05
2023-07-03,2141,Ecriture automatique 532,824.29,0
2023-07-01,378,Ecriture automatique 533,223.23,0
2023-04-09,233,Ecriture automatique 534,0,138.03
2023-09-01,1285,Ecriture automatique 535,644.28,0
2023-01-09,4032,Ecriture automatique 536,0,695.01
2023-05-01,1882,Ecriture automatique 537,0,406.53
2023-05-26,1568,Ecriture automatique 538,621.22,0
2023-11-25,4150,Ecriture automatique 539,696.33,0
2023-04-25,204,Ecriture automatique 540,649.2,0
2023-12-06,1565,Ecriture automatique 541,0,491.69
2023-03-08,4574,Ecriture automatique 542,528.32,0
2023-03-19,3091,Ecriture automatique 543,0,626.38
2023-10-27,3936,Ecriture automatique 544,0,611.77
2023-11-15,1153,Ecriture automatique 545,511.06,0
2023-05-08,2512,Ecriture automatique 546,0,957.58
2023-11-14,4264,Ecriture automatique 547,664.85,0
2023-12-04,4549,Ecriture automatique 548,145.8,0
2023-04-13,3642,Ecriture automatique 549,0,182.53
2023-06-14,92,Ecriture automatique 550,365.35,0
2023-12-26,2591,Ecriture automatique 551,0,266.68
2023-06-14,4787,Ecriture automatique 552,0,32.97
2023-05-07,3166,Ecriture automatique 553,0,160.09
2023-03-11,4181,Ecriture automatique 554,0,430.26
2023-05-12,1818,Ecriture automatique 555,0,554.68
2023-02-11,737,Ecriture automatique 556,0,928.45
2023-06-12,4445,Ecriture automatique 557,336.68,0
2023-10-20,2614,Ecriture automatique 558,682.47,0
2024-01-01,2518,Ecriture automatique 559,324.38,0
2023-11-29,4896,Ecriture automatique 560,895.31,0
2023-12-05,1828,Ecriture automatique 561,0,313.43
2023-05-21,1571,Ecriture automatique 562,0,449.79
2023-10-05,2611,Ecriture automatique 563,0,894.72
2023-10-30,2176,Ecriture automatique 564,0,559.42
2023-01-18,3649,Ecriture automatique 565,0,682.14
2023-05-18,1558,Ecriture automatique 566,421.11,0
2023-07-30,923,Ecriture automatique 567,584.99,0
2023-06-26,2397,Ecriture automatique 568,525.25,0
2023-08-30,1556,Ecriture automatique 569,0,666.92
2023-12-10,2091,Ecriture automatique 570,0,947.6
2023-08-22,2401,Ecriture automatique 571,0,744.44
2023-01-23,517,Ecriture automatique 572,0,660.87
2023-12-06,3129,Ecriture automatique 573,333.64,0
2023-09-02,4409,Ecriture automatique 574,352.2,0
2023-05-16,1604,Ecriture automatique 575,263.06,0
2023-04-22,2658,Ecriture automatique 576,0,430.55
2023-06-09,2283,Ecriture automatique 577,447.56,0
2023-03-10,3596,Ecriture automatique 578,0,249.48
2023-09-19,906,Ecriture automatique 579,280.73,0
2023-05-05,31,Ecriture automatique 580,0,488.75
2023-07-09,2385,Ecriture automatique 581,0,451.29
2023-09-21,2645,Ecriture automatique 582,0,179.31
2023-03-02,3740,Ecriture automatique 583,0,115.61
2023-05-03,4887,Ecriture automatique 584,817.96,0
2023-02-27,3694,Ecriture automatique 585,0,447.47
2023-02-17,3810,Ecriture automatique 586,655.58,0
2023-12-08,503,Ecriture automatique 587,0,759.1
2023-03-30,988,Ecriture automatique 588,331.02,0
2023-12-12,2714,Ecriture automatique 589,0,878.4
2023-11-11,2799,Ecriture automatique 590,0,332.54
2023-04-02,2951,Ecriture automatique 591,0,127.23
2023-03-23,3338,Ecriture automatique 592,744.11,0
2023-09-29,2130,Ecriture automatique 593,0,517.51
2023-04-24,4283,Ecriture automatique 594,0,34.28
2023-02-13,4378,Ecriture automatique 595,711.88,0
2023-01-04,2182,Ecriture automatique 596,777.04,0
2023-12-01,337,Ecriture automatique 597,109.37,0
2023-12-10,3638,Ecriture automatique 598,0,767.79
2023-07-29,3401,Ecriture automatique 599,668.02,0
2023-12-17,1331,Ecriture automatique 600,0,544.26
2023-11-10,395,Ecriture automatique 601,849.43,0
2023-11-27,4589,Ecriture automatique 602,368.32,0
2023-08-09,116,Ecriture automatique 603,0,191.79
2023-03-08,3059,Ecriture automatique 604,199.76,0
2023-05-29,4738,Ecriture automatique 605,467.59,0
2023-04-12,1075,Ecriture automatique 606,20.29,0
2023-12-23,4458,Ecriture automatique 607,0,26.11
2023-11-02,738,Ecriture automatique 608,851.76,0
2023-08-14,3939,Ecriture automatique 609,474.58,0
2023-09-13,3438,Ecriture automatique 610,231.28,0
2023-11-22,1155,Ecriture automatique 611,754.88,0
2023-12-27,723,Ecriture automatique 612,40.05,0
2023-01-02,4109,Ecriture automatique 613,0,701.37
2023-08-29,1478,Ecriture automatique 614,0,898.61
2023-09-20,408,Ecriture automatique 615,406.03,0
2023-03-02,2222,Ecriture automatique 616,502.43,0
2023-01-17,1435,Ecriture automatique 617,292.27,0
2023-05-10,1205,Ecriture automatique 618,759.87,0
2023-12-18,4364,Ecriture automatique 619,416.8,0
2023-05-07,2514,Ecriture automatique 620,67.75,0
2023-08-03,2240,Ecriture automatique 621,0,347.66
2023-06-23,3904,Ecriture automatique 622,0,649.13
2023-03-28,2309,Ecriture automatique 623,120.05,0
2023-11-25,3647,Ecriture automatique 624,461.46,0
2023-01-19,3858,Ecriture automatique 625,964.36,0
2023-01-17,4776,Ecriture automatique 626,0,735.53
2023-05-16,2384,Ecriture automatique 627,234.34,0
2023-08-29,3258,Ecriture automatique 628,0,54.74
2023-11-14,4286,Ecriture automatique 629,163.2,0
2023-10-09,1520,Ecriture automatique 630,506.3,0
2023-04-18,30,Ecriture automatique 631,0,974.5
2023-02-13,901,Ecriture automatique 632,364.13,0
2023-03-23,63,Ecriture automatique 633,188.99,0
2023-02-17,1369,Ecriture automatique 634,0,806.1
2023-01-05,3828,Ecriture automatique 635,0,359.07
2023-03-22,3203,Ecriture automatique 636,0,853.1
2023-06-03,2237,Ecriture automatique 637,0,341.42
2023-04-03,2612,Ecriture automatique 638,788.63,0
2023-10-20,1145,Ecriture automatique 639,0,469.03
2023-09-28,2874,Ecriture automatique 640,0,41.4
2023-09-03,2100,Ecriture automatique 641,310.16,0
2023-12-16,4398,Ecriture automatique 642,765.12,0
2023-11-11,2280,Ecriture automatique 643,0,59.59
2023-10-21,3542,Ecriture automatique 644,0,514.04
2023-11-24,4939,Ecriture automatique 645,353.51,0
2023-11-04,1710,Ecriture automatique 646,0,832.82
2023-07-24,2998,Ecriture automatique 647,386.77,0
2023-08-09,2608,Ecriture automatique 648,0,58.69
2023-10-20,1468,Ecriture automatique 649,0,537.07
2023-10-14,4813,Ecriture automatique 650,0,298.76
2023-12-30,287,Ecriture automatique 651,568.02,0
2023-01-04,3444,Ecriture automatique 652,690.09,0
2023-11-05,1675,Ecriture automatique 653,0,452.95
2023-09-26,1708,Ecriture automatique 654,0,990.78
2023-03-01,3802,Ecriture automatique 655,244.6,0
2023-05-20,14,Ecriture automatique 656,0,634.04
2023-07-20,1835,Ecriture automatique 657,246.78,0
2023-12-04,4063,Ecriture automatique 658,967.18,0
2023-03-27,3204,Ecriture automatique 659,0,367.38
2023-07-08,1884,Ecriture automatique 660,971.71,0
2023-01-18,637,Ecriture automatique 661,932.62,0
2023-06-18,2928,Ecriture automatique 662,0,618.82
2023-04-30,2564,Ecriture automatique 663,0,900.96
2023-04-01,2633,Ecriture automatique 664,0,401.56
2023-09-08,9,Ecriture automatique 665,0,736.82
2023-10-15,1444,Ecriture automatique 666,206.01,0
2023-09-03,1854,Ecriture automatique 667,315.31,0
2023-01-15,1181,Ecriture automatique 668,454.9,0
2023-09-29,2662,Ecriture automatique 669,748.19,0
2023-10-06,2030,Ecriture automatique 670,416.98,0
2023-01-17,4474,Ecriture automatique 671,0,417.83
2023-09-04,2247,Ecriture automatique 672,494.1,0
2023-04-27,2743,Ecriture automatique 673,0,453.03
2023-03-26,2471,Ecriture automatique 674,0,88.07
2023-07-31,3512,Ecriture automatique 675,0,905.39
2023-05-06,4294,Ecriture automatique 676,432.53,0
2023-11-24,68,Ecriture automatique 677,639.34,0
2023-01-28,1762,Ecriture automatique 678,302.4,0
2023-03-25,4264,Ecriture automatique 679,0,520.92
2023-11-14,3322,Ecriture automatique 680,0,184.51
2023-03-26,2682,Ecriture automatique 681,0,706.13
2023-04-01,1036,Ecriture automatique 682,828.95,0
2023-05-25,4469,Ecriture automatique 683,877.33,0
2023-03-30,3913,Ecriture automatique 684,895.72,0
2023-03-24,430,Ecriture automatique 685,0,261.22
2023-12-28,859,Ecriture automatique 686,0,300.2
2023-07-17,3988,Ecriture automatique 687,999.62,0
2023-02-08,4134,Ecriture automatique 688,194.06,0
2023-12-27,4001,Ecriture automatique 689,0,12.12
2023-01-10,2192,Ecriture automatique 690,665.2,0
2023-11-23,160,Ecriture automatique 691,0,413.24
2023-11-26,3877,Ecriture automatique 692,36.53,0
2023-04-25,4136,Ecriture automatique 693,13.77,0
2023-09-14,4463,Ecriture automatique 694,154.6,0
2023-09-20,627,Ecriture automatique 695,0,268.38
2023-04-22,4780,Ecriture automatique 696,0,679.07
2023-05-01,1246,Ecriture automatique 697,154.33,0
2023-01-28,1203,Ecriture automatique 698,0,446.24
2023-08-18,1478,Ecriture automatique 699,646.05,0
2023-03-22,1501,Ecriture automatique 700,0,676.38
2023-07-05,3298,Ecriture automatique 701,0,674.24
2023-06-24,1869,Ecriture automatique 702,766.88,0
2023-07-26,1670,Ecriture automatique 703,656.82,0
2023-09-05,1240,Ecriture automatique 704,738.12,0
2023-10-26,1931,Ecriture automatique 705,0,515.13
2023-01-06,2041,Ecriture automatique 706,0,402.58
2023-12-08,1322,Ecriture automatique 707,558.48,0
2023-03-05,1388,Ecriture automatique 708,308.72,0
2023-12-01,4689,Ecriture automatique 709,0,862.75
2023-03-23,2263,Ecriture automatique 710,0,772.37
2023-02-26,1063,Ecriture automatique 711,0,341.48
2023-07-15,199,Ecriture automatique 712,0,737.31
2023-12-09,276,Ecriture automatique 713,0,400.18
2023-11-24,1363,Ecriture automatique 714,0,157.76
2023-10-07,4443,Ecriture automatique 715,0,540.33
2023-11-05,469,Ecriture automatique 716,0,49.54
2023-12-17,1473,Ecriture automatique 717,0,173.26
2023-05-31,3346,Ecriture automatique 718,204.53,0
2023-06-01,3176,Ecriture automatique 719,0,893.75
2023-11-15,3079,Ecriture automatique 720,680.43,0
2023-08-23,4020,Ecriture automatique 721,374.77,0
2023-01-04,4378,Ecriture automatique 722,0,381.16
2023-04-07,2856,Ecriture automatique 723,976.81,0
2023-05-28,4297,Ecriture automatique 724,904.51,0
2023-08-21,4791,Ecriture automatique 725,889.99,0
2023-12-09,962,Ecriture automatique 726,860.13,0
2023-07-16,4413,Ecriture automatique 727,0,294.7
2023-11-30,864,Ecriture automatique 728,0,27.03
2023-06-25,2390,Ecriture automatique 729,967.27,0
2023-11-08,3146,Ecriture automatique 730,0,396.42
2023-05-05,1074,Ecriture automatique 731,757.52,0
2023-05-26,3340,Ecriture automatique 732,370.25,0
2023-08-06,3299,Ecriture automatique 733,0,881.6
2023-04-11,2434,Ecriture automatique 734,377.16,0
2023-09-13,2476,Ecriture automatique 735,0,566.81
2023-08-07,1100,Ecriture automatique 736,0,749.51
2023-07-26,1803,Ecriture automatique 737,592.47,0
2023-10-14,3322,Ecriture automatique 738,307.87,0
2023-12-22,951,Ecriture automatique 739,765.19,0
2023-08-01,2168,Ecriture automatique 740,907.28,0
2023-08-09,732,Ecriture automatique 741,405.14,0
2023-10-30,756,Ecriture automatique 742,849.64,0
2023-03-21,1010,Ecriture automatique 743,0,203.07
2023-11-05,2716,Ecriture automatique 744,0,202.12
2023-06-23,4741,Ecriture automatique 745,778.79,0
2023-07-09,2306,Ecriture automatique 746,0,688.84
2023-12-18,2566,Ecriture automatique 747,26.24,0
2023-06-20,3896,Ecriture automatique 748,0,253.07
2023-02-23,128,Ecriture automatique 749,0,61.89
2023-04-17,3727,Ecriture automatique 750,946.84,0
2023-01-03,1522,Ecriture automatique 751,0,860.88
2023-10-26,1238,Ecriture automatique 752,0,784.53
2023-08-08,2363,Ecriture automatique 753,15.18,0
2023-01-01,110,Ecriture automatique 754,0,176.95
2023-02-24,3129,Ecriture automatique 755,155.58,0
2023-09-20,1345,Ecriture automatique 756,881.65,0
2023-09-23,2964,Ecriture automatique 757,0,822.15
2023-02-02,107,Ecriture automatique 758,739.35,0
2023-03-30,1818,Ecriture automatique 759,0,968.93
2023-08-09,517,Ecriture automatique 760,0,984.37
2023-10-03,1365,Ecriture automatique 761,0,404.08
2023-08-18,1624,Ecriture automatique 762,0,761.44
2023-03-11,4124,Ecriture automatique 763,253.73,0
2023-08-27,4331,Ecriture automatique 764,0,791.65
2023-02-11,2998,Ecriture automatique 765,446.69,0
2023-08-04,2361,Ecriture automatique 766,919.18,0
2023-05-08,488,Ecriture automatique 767,0,223.01
2023-07-02,2997,Ecriture automatique 768,0,141.6
2023-08-24,4484,Ecriture automatique 769,0,129.0
2023-02-07,2479,Ecriture automatique 770,112.09,0
2023-01-01,2385,Ecriture automatique 771,578.38,0
2023-09-25,4845,Ecriture automatique 772,0,106.83
2023-02-19,2337,Ecriture automatique 773,245.09,0
2023-12-14,4390,Ecriture automatique 774,0,516.41
2023-07-16,4384,Ecriture automatique 775,0,246.51
2023-08-20,2078,Ecriture automatique 776,0,626.49
2023-11-07,1699,Ecriture automatique 777,0,203.03
2023-08-24,490,Ecriture automatique 778,769.4,0
2023-09-08,2444,Ecriture automatique 779,0,571.08
2023-08-08,3592,Ecriture automatique 780,943.44,0
2023-07-31,3796,Ecriture automatique 781,710.46,0
2023-10-29,3838,Ecriture automatique 782,598.68,0
2023-03-21,4873,Ecriture automatique 783,0,437.45
2023-12-28,742,Ecriture automatique 784,462.08,0
2023-05-03,2994,Ecriture automatique 785,0,376.65
2023-02-28,2861,Ecriture automatique 786,0,116.85
2023-07-21,2485,Ecriture automatique 787,0,685.74
2023-12-18,3097,Ecriture automatique 788,0,900.87
2023-01-11,3389,Ecriture automatique 789,0,371.86
2023-01-14,349,Ecriture automatique 790,0,341.35
2023-09-20,1950,Ecriture automatique 791,0,498.87
2023-09-13,3953,Ecriture automatique 792,994.5,0
2023-05-27,220,Ecriture automatique 793,0,137.91
2023-06-09,3049,Ecriture automatique 794,944.55,0
2023-03-24,4934,Ecriture automatique 795,515.38,0
2023-04-18,192,Ecriture automatique 796,393.55,0
2023-08-20,2375,Ecriture automatique 797,885.07,0
2023-12-30,577,Ecriture automatique 798,970.61,0
2023-08-09,3443,Ecriture automatique 799,0,27.58
2023-08-28,4971,Ecriture automatique 800,691.65,0
2023-03-21,433,Ecriture automatique 801,0,557.75
2023-08-29,3352,Ecriture automatique 802,194.78,0
2023-11-30,2376,Ecriture automatique 803,0,675.87
2023-03-22,620,Ecriture automatique 804,0,522.83
2023-06-07,1864,Ecriture automatique 805,766.64,0
2023-09-04,447,Ecriture automatique 806,812.65,0
2023-12-23,1615,Ecriture automatique 807,0,803.59
2023-10-18,3650,Ecriture automatique 808,0,201.15
2023-02-12,421,Ecriture automatique 809,501.79,0
2023-12-07,3496,Ecriture automatique 810,0,298.12
2023-12-26,3557,Ecriture automatique 811,218.69,0
2023-09-27,2375,Ecriture automatique 812,689.43,0
2023-12-07,4667,Ecriture automatique 813,917.83,0
2023-12-16,2319,Ecriture automatique 814,437.48,0
2023-12-21,1462,Ecriture automatique 815,0,968.36
2023-01-02,4672,Ecriture automatique 816,815.5,0
2023-12-14,4014,Ecriture automatique 817,0,478.57
2023-11-16,960,Ecriture automatique 818,0,70.81
2023-06-29,396,Ecriture automatique 819,977.57,0
2023-05-15,2385,Ecriture automatique 820,0,857.76
2023-11-06,2945,Ecriture automatique 821,0,666.15
2023-06-16,4985,Ecriture automatique 822,0,554.24
2023-05-25,2552,Ecriture automatique 823,148.28,0
2023-08-09,2013,Ecriture automatique 824,0,207.14
2023-02-07,3454,Ecriture automatique 825,0,499.16
2023-01-18,4219,Ecriture automatique 826,865.83,0
2023-11-11,4504,Ecriture automatique 827,0,106.72
2023-04-09,4664,Ecriture automatique 828,379.86,0
2023-09-11,4990,Ecriture automatique 829,445.43,0
2023-11-18,3700,Ecriture automatique 830,790.18,0
2023-03-14,4216,Ecriture automatique 831,0,83.14
2023-07-18,151,Ecriture automatique 832,0,864.96
2023-04-11,4004,Ecriture automatique 833,0,664.45
2023-04-06,2532,Ecriture automatique 834,0,116.72
2023-07-19,4307,Ecriture automatique 835,11.2,0
2023-07-30,1732,Ecriture automatique 836,130.16,0
2023-03-25,934,Ecriture automatique 837,433.9,0
2023-11-04,964,Ecriture automatique 838,97.44,0
2023-04-16,78,Ecriture automatique 839,428.02,0
2023-07-10,1343,Ecriture automatique 840,586.03,0
2023-05-06,2468,Ecriture automatique 841,0,846.3
2023-01-22,959,Ecriture automatique 842,59.65,0
2023-06-10,1133,Ecriture automatique 843,0,32.88
2023-11-26,3210,Ecriture automatique 844,19.6,0
2023-11-16,2830,Ecriture automatique 845,541.94,0
2023-06-13,2008,Ecriture automatique 846,617.65,0
2023-07-12,1287,Ecriture automatique 847,0,541.14
2023-08-10,2758,Ecriture automatique 848,566.57,0
2023-02-02,4834,Ecriture automatique 849,656.77,0
2023-02-05,4934,Ecriture automatique 850,557.58,0
2023-04-15,2959,Ecriture automatique 851,851.99,0
2023-10-09,2977,Ecriture automatique 852,536.25,0
2023-03-31,921,Ecriture automatique 853,476.24,0
2023-07-14,1920,Ecriture automatique 854,14.08,0
2023-01-30,2557,Ecriture automatique 855,448.65,0
2023-12-25,3638,Ecriture automatique 856,0,883.97
2023-08-18,3910,Ecriture automatique 857,0,736.42
2023-08-08,2730,Ecriture automatique 858,856.11,0
2023-05-21,2766,Ecriture automatique 859,0,80.51
2023-02-05,2713,Ecriture automatique 860,0,731.36
2023-01-11,1345,Ecriture automatique 861,0,72.27
2023-04-04,1617,Ecriture automatique 862,0,532.94
2023-12-02,1403,Ecriture automatique 863,917.76,0
2023-02-07,2211,Ecriture automatique 864,916.65,0
2023-04-21,710,Ecriture automatique 865,450.29,0
2023-06-26,3036,Ecriture automatique 866,769.15,0
2023-12-19,3572,Ecriture automatique 867,0,181.92
2023-05-03,1431,Ecriture automatique 868,212.45,0
2023-02-02,239,Ecriture automatique 869,413.44,0
2023-03-09,3510,Ecriture automatique 870,355.58,0
2023-11-01,4898,Ecriture automatique 871,0,465.21
2023-05-11,4558,Ecriture automatique 872,427.84,0
2023-02-20,4008,Ecriture automatique 873,401.39,0
2023-12-17,4134,Ecriture automatique 874,404.95,0
2023-01-07,2272,Ecriture automatique 875,577.37,0
2023-06-05,482,Ecriture automatique 876,511.64,0
2023-09-29,1262,Ecriture automatique 877,604.33,0
2023-03-10,2114,Ecriture automatique 878,0,309.57
2023-03-25,4108,Ecriture automatique 879,0,490.46
2023-07-21,2125,Ecriture automatique 880,533.41,0
2023-01-30,2837,Ecriture automatique 881,0,895.91
2023-08-30,4538,Ecriture automatique 882,42.05,0
2023-05-14,3972,Ecriture automatique 883,0,260.16
2023-12-25,2554,Ecriture automatique 884,0,10.6
2023-03-29,357,Ecriture automatique 885,0,471.88
2023-10-07,4395,Ecriture automatique 886,536.19,0
2023-11-25,4064,Ecriture automatique 887,923.32,0
2023-09-08,160,Ecriture automatique 888,176.63,0
2023-04-17,4714,Ecriture automatique 889,0,810.38
2023-10-14,65,Ecriture automatique 890,746.41,0
